,Value,Count,ancID,polyID,POP_COUNT,POP_AREA,CLASSDENS,POP_EST,REM_AREA,POP_ESTpoly,REM_AREApoly,POP_DIFF,TOTALFRACT,NEW_POP,NEWDENSITY
1216,61858.0,144.0,82.0,269.0,12.0,761.0,0.0028893669496025997,0.41606884074277434,0,14.826379121882141,467,-2.826379121882141,0.024755291629654903,0.29706349955585887,0.002062940969137909
1217,61866.0,56.0,90.0,261.0,2.0,22.0,0.0,0.0,0,1.7243243243243245,0,0.2756756756756755,0.0,0.0,0.0
1218,62139.0,10.0,11.0,341.0,68.0,615.0,0.0,0.0,0,98.94641270098629,130,-30.946412700986286,0.0,0.0,0.0
1219,62149.0,2.0,21.0,331.0,153.0,34.0,0.07837837837837838,0.15675675675675677,0,11.56879319616375,0,141.43120680383626,0.013549966197748078,2.073144828255456,1.036572414127728
1220,62150.0,13.0,22.0,330.0,14.0,26.0,0.25528194667055226,3.3186653067171794,0,9.447942873257103,0,4.552057126742897,0.3512579776610245,4.917611687254343,0.3782778220964879
1221,62151.0,7.0,23.0,329.0,5.0,8.0,0.4714828897338403,3.300380228136882,0,3.555662174807434,0,1.4443378251925658,0.928204105418317,4.641020527091585,0.663002932441655
1222,62171.0,42.0,43.0,309.0,2.0,1088.0,0.0009186585568224691,0.038583659386543706,42,177.2716292619415,106,-175.2716292619415,0.00021711295810377852,0.00043422591620755703,1.033871229065612e-05
1223,62218.0,22.0,90.0,262.0,15.0,273.0,0.0,0.0,0,15.859422218421571,101,-0.859422218421571,0.0,0.0,0.0
1224,62503.0,17.0,22.0,331.0,3.0,34.0,0.25528194667055226,4.339793093399388,0,11.56879319616375,0,-8.56879319616375,0.3751292827015421,1.1253878481046264,0.06619928518262508
1225,62504.0,13.0,23.0,330.0,112.0,26.0,0.4714828897338403,6.1292775665399235,0,9.447942873257103,0,102.5520571267429,0.6487420223389755,72.65910650196525,5.589162038612712
1226,62562.0,139.0,81.0,272.0,30.0,2841.0,0.0,0.0,139,28.073202009102847,734,1.9267979908971533,0.0,0.0,0.0
1227,62856.0,15.0,21.0,333.0,6.0,120.0,0.07837837837837838,1.1756756756756757,0,23.87748385077453,22,-17.87748385077453,0.0489730391504808,0.2938382349028848,0.01958921566019232
1228,62857.0,4.0,22.0,332.0,28.0,12.0,0.25528194667055226,1.021127786682209,0,4.792990904552932,0,23.20700909544707,0.21304605141483263,5.965289439615313,1.4913223599038283
1229,62858.0,15.0,23.0,331.0,5.0,34.0,0.4714828897338403,7.072243346007604,0,11.56879319616375,0,-6.56879319616375,0.6113207511007097,3.0566037555035486,0.20377358370023657
1230,62878.0,18.0,43.0,311.0,6.0,75.0,0.0009186585568224691,0.016535854022804445,18,1.4502947352916276,18,4.549705264708372,0.011273185972030334,0.067639115832182,0.0037577286573434445
1231,62917.0,1897.0,82.0,272.0,27.0,2841.0,0.0028893669496025997,5.481129103396132,0,28.073202009102847,734,-1.0732020091028467,0.1775415199675898,4.7936210391249245,0.0025269483601080256
1232,62925.0,735.0,90.0,264.0,153.0,1059.0,0.0,0.0,0,229.24226882956276,88,-76.24226882956276,0.0,0.0,0.0
1233,62930.0,8.0,95.0,259.0,1.0,3989.0,0.005435401391121995,0.04348321112897596,8,32.57937116599077,380,-31.57937116599077,0.0012542868924529098,0.0012542868924529098,0.00015678586155661373
1234,63201.0,22.0,11.0,344.0,11.0,263.0,0.0,0.0,0,47.587121449851054,25,-36.587121449851054,0.0,0.0,0.0
1235,63212.0,76.0,22.0,333.0,1.0,120.0,0.25528194667055226,19.401427946961974,0,23.87748385077453,22,-22.87748385077453,0.8081709182898078,0.8081709182898078,0.010633827872234313
1236,63213.0,8.0,23.0,332.0,6.0,12.0,0.4714828897338403,3.7718631178707223,0,4.792990904552932,0,1.2070090954470682,0.7869539485851673,4.721723691511004,0.5902154614388755
1237,63242.0,7.0,52.0,303.0,3.0,72.0,0.004202855305874393,0.02941998714112075,7,10.504730176319717,27,-7.5047301763197165,0.0026203055732071353,0.007860916719621407,0.001122988102803058
1238,63567.0,6.0,21.0,335.0,1.0,63.0,0.07837837837837838,0.4702702702702703,0,15.453743116618325,0,-14.453743116618325,0.030430832628799222,0.030430832628799222,0.005071805438133204
1239,63568.0,32.0,22.0,334.0,22.0,36.0,0.25528194667055226,8.169022293457672,0,10.054953852393034,0,11.945046147606966,0.8124375719052636,17.873626581915797,0.5585508306848687
1240,63569.0,7.0,23.0,333.0,1.0,120.0,0.4714828897338403,3.300380228136882,0,23.87748385077453,22,-22.87748385077453,0.13747809320893678,0.13747809320893678,0.019639727601276684
1241,63577.0,2.0,31.0,325.0,94.0,167.0,0.0,0.0,0,54.3868289959251,6,39.6131710040749,0.0,0.0,0.0
1242,63598.0,76.0,52.0,304.0,5.0,7432.0,0.004202855305874393,0.31941700324645383,76,129.39048852264958,711,-124.39048852264958,0.0024039772440046796,0.012019886220023398,0.00015815639763188682
1243,63925.0,55.0,22.0,335.0,13.0,63.0,0.25528194667055226,14.040507066880375,0,15.453743116618325,0,-2.453743116618325,0.9085505667414508,11.811157367638861,0.21474831577525202
1244,63926.0,4.0,23.0,334.0,22.0,36.0,0.4714828897338403,1.8859315589353611,0,10.054953852393034,0,11.945046147606966,0.1875624280947364,4.1263734180842,1.03159335452105
1245,64282.0,8.0,21.0,337.0,14.0,46.0,0.07837837837837838,0.6270270270270271,0,10.327741000508015,0,3.6722589994919854,0.060712892296213086,0.8499804921469832,0.1062475615183729
1246,64283.0,7.0,22.0,336.0,9.0,32.0,0.25528194667055226,1.7869736266938658,0,13.574045870039873,0,-4.574045870039873,0.13164635244367395,1.1848171719930656,0.16925959599900936
1247,64284.0,2.0,23.0,335.0,18.0,63.0,0.4714828897338403,0.9429657794676806,0,15.453743116618325,0,2.546256883381675,0.06101860062974993,1.0983348113354987,0.5491674056677494
1248,64351.0,89.0,90.0,268.0,1.0,1378.0,0.0,0.0,0,212.6860216585587,139,-211.6860216585587,0.0,0.0,0.0
1249,64641.0,3.0,21.0,338.0,0.0,31.0,0.07837837837837838,0.23513513513513515,0,8.24783341416375,0,-8.24783341416375,0.028508715359277848,0.0,0.0
1250,64642.0,38.0,22.0,337.0,29.0,46.0,0.25528194667055226,9.700713973480987,0,10.327741000508015,0,18.672258999491987,0.9392871077037869,27.239326123409818,0.7168243716686794
1251,64643.0,25.0,23.0,336.0,7.0,32.0,0.4714828897338403,11.787072243346007,0,13.574045870039873,0,-6.574045870039873,0.868353647556326,6.0784755328942826,0.2431390213157713
1252,64710.0,1808.0,90.0,269.0,13.0,761.0,0.0,0.0,0,14.826379121882141,467,-1.826379121882141,0.0,0.0,0.0
1253,64991.0,16.0,11.0,349.0,7.0,399.0,0.0,0.0,0,87.8140366564355,48,-80.8140366564355,0.0,0.0,0.0
1254,65002.0,24.0,22.0,338.0,2.0,31.0,0.25528194667055226,6.126766720093254,0,8.24783341416375,0,-6.24783341416375,0.7428334706144702,1.4856669412289405,0.06190278921787252
1255,65362.0,29.0,21.0,340.0,6.0,49.0,0.07837837837837838,2.272972972972973,0,7.378611906384018,0,-1.3786119063840179,0.3080488582149691,1.8482931492898145,0.06373424652723499
1256,65363.0,22.0,22.0,339.0,11.0,29.0,0.25528194667055226,5.61620282675215,0,8.916583054889031,0,2.0834169451109688,0.6298604288413758,6.928464717255134,0.3149302144206879
1257,65364.0,4.0,23.0,338.0,0.0,31.0,0.4714828897338403,1.8859315589353611,0,8.24783341416375,0,-8.24783341416375,0.2286578140262519,0.0,0.0
1258,65393.0,1.0,52.0,309.0,3.0,1088.0,0.004202855305874393,0.004202855305874393,1,177.2716292619415,106,-174.2716292619415,2.3649761646475358e-05,7.094928493942607e-05,7.094928493942607e-05
1259,65724.0,187.0,21.0,341.0,69.0,615.0,0.07837837837837838,14.656756756756758,0,98.94641270098629,130,-29.946412700986286,0.14707790601354748,10.148375514934775,0.054269387780399865
1260,65725.0,20.0,22.0,340.0,16.0,49.0,0.25528194667055226,5.105638933411045,0,7.378611906384018,0,8.621388093615982,0.6919511417850309,11.071218268560495,0.5535609134280247
1261,65726.0,7.0,23.0,339.0,14.0,29.0,0.4714828897338403,3.300380228136882,0,8.916583054889031,0,5.083416945110969,0.3701395711586243,5.18195399622074,0.7402791423172486
1262,65793.0,1939.0,90.0,272.0,7.0,2841.0,0.0,0.0,0,28.073202009102847,734,-21.073202009102847,0.0,0.0,0.0
1263,66087.0,21.0,21.0,342.0,5.0,55.0,0.07837837837837838,1.645945945945946,0,11.406536848061162,0,-6.406536848061162,0.14429848146466273,0.7214924073233137,0.034356781301110174
1264,66088.0,260.0,22.0,341.0,5.0,615.0,0.25528194667055226,66.3733061343436,0,98.94641270098629,130,-93.94641270098629,0.6660441353736121,3.3302206768680604,0.012808541064877155
1265,66161.0,90.0,95.0,268.0,2.0,1378.0,0.005435401391121995,0.4891861252009796,90,212.6860216585587,139,-210.6860216585587,0.002290181312288702,0.004580362624577404,5.0892918050860044e-05
1266,66452.0,29.0,22.0,342.0,0.0,55.0,0.25528194667055226,7.403176453446015,0,11.406536848061162,0,-11.406536848061162,0.6490292848792557,0.0,0.0
1267,66453.0,38.0,23.0,341.0,0.0,615.0,0.4714828897338403,17.91634980988593,0,98.94641270098629,130,-98.94641270098629,0.17978733339007366,0.0,0.0
1268,66461.0,1.0,31.0,333.0,1.0,120.0,0.0,0.0,0,23.87748385077453,22,-22.87748385077453,0.0,0.0,0.0
1269,66525.0,19.0,95.0,269.0,0.0,761.0,0.005435401391121995,0.1032726264313179,19,14.826379121882141,467,-14.826379121882141,0.006144521613547626,0.0,0.0
1270,66816.0,116.0,21.0,344.0,11.0,263.0,0.07837837837837838,9.091891891891892,0,47.587121449851054,25,-36.587121449851054,0.188093514877443,2.069028663651873,0.017836453996998906
1271,66817.0,34.0,22.0,343.0,10.0,36.0,0.25528194667055226,8.679586186798776,0,9.622551966266457,0,0.3774480337335433,0.9020046051428547,9.020046051428547,0.26529547210083965
1272,66818.0,5.0,23.0,342.0,1.0,55.0,0.4714828897338403,2.3574144486692012,0,11.406536848061162,0,-10.406536848061162,0.20667223365608162,0.20667223365608162,0.04133444673121632
1273,66836.0,1.0,41.0,324.0,76.0,75.0,0.013938249188562055,0.013938249188562055,1,14.372909616340943,14,61.62709038365906,0.0009651534591848599,0.07335166289804936,0.07335166289804936
1274,67182.0,24.0,21.0,345.0,53.0,82.0,0.07837837837837838,1.8810810810810812,0,21.44385473536545,0,31.55614526463455,0.08772121916955448,4.6492246159863875,0.19371769233276614
1275,67183.0,88.0,22.0,344.0,0.0,263.0,0.25528194667055226,22.4648113070086,0,47.587121449851054,25,-47.587121449851054,0.46475314159443976,0.0,0.0
1276,67184.0,2.0,23.0,343.0,49.0,36.0,0.4714828897338403,0.9429657794676806,0,9.622551966266457,0,39.37744803373354,0.09799539485714522,4.801774348000116,2.400887174000058
1277,67549.0,16.0,21.0,346.0,11.0,136.0,0.07837837837837838,1.2540540540540541,0,46.589551782823904,0,-35.589551782823904,0.026917066296318914,0.29608772925950805,0.018505483078719253
1278,67550.0,36.0,22.0,345.0,9.0,82.0,0.25528194667055226,9.190150080139881,0,21.44385473536545,0,-12.443854735365449,0.42856800671118994,3.8571120604007096,0.10714200167779749
1279,67551.0,34.0,23.0,344.0,5.0,263.0,0.4714828897338403,16.030418250950568,0,47.587121449851054,25,-42.587121449851054,0.3316380957483405,1.6581904787417026,0.04877030819828537
1280,67569.0,6.0,41.0,326.0,21.0,371.0,0.013938249188562055,0.08362949513137233,6,56.71085360558637,67,-35.71085360558637,0.0014573293893228858,0.030603917175780603,0.005100652862630101
1281,67623.0,5.0,95.0,272.0,9.0,2841.0,0.005435401391121995,0.027177006955609977,5,28.073202009102847,734,-19.073202009102847,0.0008803016736239866,0.00792271506261588,0.001584543012523176
1282,67917.0,11.0,21.0,347.0,19.0,188.0,0.07837837837837838,0.8621621621621622,0,1.8783652716837218,0,17.121634728316277,0.4589960084756788,8.720924161037896,0.7928112873670815
1283,67918.0,52.0,22.0,346.0,8.0,136.0,0.25528194667055226,13.274661226868718,0,46.589551782823904,0,-38.589551782823904,0.28492785869132714,2.279422869530617,0.043835055183281096
1284,67919.0,22.0,23.0,345.0,10.0,82.0,0.4714828897338403,10.372623574144486,0,21.44385473536545,0,-11.443854735365449,0.48371077411925556,4.837107741192556,0.21986853369057072
1285,67920.0,21.0,24.0,344.0,1.0,263.0,0.0346771532561978,0.7282202183801538,21,47.587121449851054,25,-46.587121449851054,0.015065456354809343,0.015065456354809343,0.0007174026835623496
1286,67938.0,18.0,42.0,326.0,26.0,371.0,0.005868464796140606,0.10563236633053091,18,56.71085360558637,67,-30.710853605586372,0.0018407518983031062,0.047859549355880764,0.002658863853104487
1287,68287.0,2.0,22.0,347.0,0.0,188.0,0.25528194667055226,0.5105638933411045,0,1.8783652716837218,0,-1.8783652716837218,0.27181289019650967,0.0,0.0
1288,68288.0,68.0,23.0,346.0,9.0,136.0,0.4714828897338403,32.060836501901136,0,46.589551782823904,0,-37.589551782823904,0.6881550750123541,6.193395675111186,0.0910793481633998
1289,68308.0,8.0,43.0,326.0,0.0,371.0,0.0009186585568224691,0.007349268454579753,8,56.71085360558637,67,-56.71085360558637,0.0001280685109010643,0.0,0.0
1290,68656.0,114.0,21.0,349.0,0.0,399.0,0.07837837837837838,8.935135135135136,0,87.8140366564355,48,-87.8140366564355,0.10125528243178326,0.0,0.0
1291,69027.0,74.0,21.0,350.0,13.0,291.0,0.07837837837837838,5.800000000000001,0,73.3267420105276,16,-60.326742010527596,0.07884018227702934,1.0249223696013814,0.01385030229191056
1292,69028.0,152.0,22.0,349.0,18.0,399.0,0.25528194667055226,38.80285589392395,0,87.8140366564355,48,-69.8140366564355,0.4397240862367363,7.915033552261254,0.05207258915961351
1293,69029.0,11.0,23.0,348.0,1.0,12.0,0.4714828897338403,5.186311787072243,0,5.186311787072243,1,-4.186311787072243,0.9933581255098355,0.9933581255098355,0.09030528413725777
1294,69400.0,126.0,22.0,350.0,1.0,291.0,0.25528194667055226,32.16552528048958,0,73.3267420105276,16,-72.3267420105276,0.4372303234741713,0.4372303234741713,0.003470081932334693
1295,69401.0,85.0,23.0,349.0,21.0,399.0,0.4714828897338403,40.07604562737642,0,87.8140366564355,48,-66.8140366564355,0.45415220445769566,9.53719629361161,0.11220230933660717
1296,69402.0,1.0,24.0,348.0,0.0,12.0,0.0346771532561978,0.0346771532561978,1,5.186311787072243,1,-5.186311787072243,0.006641874490164374,0.0,0.0
1297,69409.0,2.0,31.0,341.0,5.0,615.0,0.0,0.0,0,98.94641270098629,130,-93.94641270098629,0.0,0.0,0.0
1298,69774.0,75.0,23.0,350.0,15.0,291.0,0.4714828897338403,35.361216730038024,0,73.3267420105276,16,-58.326742010527596,0.48066978836788565,7.210046825518285,0.09613395767357713
1299,69775.0,6.0,24.0,349.0,12.0,399.0,0.0346771532561978,0.2080629195371868,6,87.8140366564355,48,-75.8140366564355,0.0023578232855680946,0.028293879426817135,0.004715646571136189
1300,70146.0,22.0,21.0,353.0,20.0,146.0,0.07837837837837838,1.7243243243243245,0,43.54073003544734,0,-23.54073003544734,0.039602558866617975,0.7920511773323595,0.03600232624237998
1301,70147.0,21.0,22.0,352.0,0.0,83.0,0.25528194667055226,5.360920880081597,0,27.52061669757209,15,-27.52061669757209,0.19118305652928758,0.0,0.0
1302,70148.0,5.0,23.0,351.0,6.0,5.0,0.4714828897338403,2.3574144486692012,0,2.3574144486692012,0,3.6425855513307988,1.0,6.0,1.2
1303,70149.0,6.0,24.0,350.0,6.0,291.0,0.0346771532561978,0.2080629195371868,6,73.3267420105276,16,-67.3267420105276,0.0028282273278280507,0.016969363966968305,0.0028282273278280507
1304,70521.0,37.0,21.0,354.0,2.0,214.0,0.07837837837837838,2.9000000000000004,0,16.776016529759417,54,-14.776016529759417,0.17142074489350256,0.3428414897870051,0.009265986210459598
1305,70522.0,77.0,22.0,353.0,2.0,146.0,0.25528194667055226,19.656709893632524,0,43.54073003544734,0,-41.54073003544734,0.45145568017875726,0.9029113603575145,0.011726121563084604
1306,70523.0,47.0,23.0,352.0,18.0,83.0,0.4714828897338403,22.159695817490494,0,27.52061669757209,15,-9.520616697572091,0.7902669099049675,14.224804378289415,0.3026554123040301
1307,70542.0,22.0,42.0,333.0,0.0,120.0,0.005868464796140606,0.12910622551509332,22,23.87748385077453,22,-23.87748385077453,0.005377949350774582,0.0,0.0
1308,70571.0,9.0,71.0,304.0,2.0,7432.0,0.0016313138891998332,0.0146818250027985,9,129.39048852264958,711,-127.39048852264958,0.00011049747774370675,0.0002209949554874135,2.4554995054157055e-05
1309,70897.0,2.0,21.0,355.0,16.0,29.0,0.07837837837837838,0.15675675675675677,0,8.956096800823996,1,7.043903199176004,0.01743529061651221,0.27896464986419534,0.13948232493209767
1310,70898.0,48.0,22.0,354.0,2.0,214.0,0.25528194667055226,12.253533440186509,0,16.776016529759417,54,-14.776016529759417,0.7243137344462807,1.4486274688925613,0.030179738935261696
1311,70899.0,47.0,23.0,353.0,1.0,146.0,0.4714828897338403,22.159695817490494,0,43.54073003544734,0,-42.54073003544734,0.5089417609546248,0.5089417609546248,0.01082854810541755
1312,70900.0,15.0,24.0,352.0,28.0,83.0,0.0346771532561978,0.520157298842967,15,27.52061669757209,15,0.47938330242790883,0.018550033565744934,0.5194009398408581,0.03462672932272388
1313,70928.0,13.0,52.0,324.0,22.0,75.0,0.004202855305874393,0.054637118976367104,13,14.372909616340943,14,7.627090383659057,0.0037833449285157817,0.0832335884273472,0.0064025837251805535
1314,71275.0,16.0,22.0,355.0,6.0,29.0,0.25528194667055226,4.084511146728836,0,8.956096800823996,1,-2.956096800823996,0.45430028244400505,2.7258016946640304,0.1703626059165019
1315,71276.0,3.0,23.0,354.0,8.0,214.0,0.4714828897338403,1.4144486692015208,0,16.776016529759417,54,-8.776016529759417,0.08360891189246485,0.6688712951397188,0.22295709837990627
1316,71652.0,140.0,21.0,357.0,23.0,380.0,0.07837837837837838,10.972972972972974,0,74.99639719798736,18,-51.99639719798736,0.14616589234683625,3.3618155239772336,0.024012968028408813
1317,71653.0,3.0,22.0,356.0,42.0,22.0,0.25528194667055226,0.7658458400116568,0,9.724020744954622,0,32.27597925504538,0.0787581454316643,3.3078421081299005,1.1026140360433
1318,71654.0,10.0,23.0,355.0,19.0,29.0,0.4714828897338403,4.7148288973384025,0,8.956096800823996,1,10.043903199176004,0.5244074560676413,9.963741665285184,0.9963741665285184
1319,72031.0,23.0,21.0,358.0,1.0,88.0,0.07837837837837838,1.8027027027027027,0,15.238709636893816,31,-14.238709636893816,0.11050237219904364,0.11050237219904364,0.004804450965175811
1320,72032.0,188.0,22.0,357.0,17.0,380.0,0.25528194667055226,47.99300597406383,0,74.99639719798736,18,-57.99639719798736,0.6392926112079435,10.86797439053504,0.05780837441773957
1321,72033.0,19.0,23.0,356.0,12.0,22.0,0.4714828897338403,8.958174904942965,0,9.724020744954622,0,2.275979255045378,0.9212418545683356,11.054902254820028,0.5818369607800015
1322,72034.0,1.0,24.0,355.0,2.0,29.0,0.0346771532561978,0.0346771532561978,1,8.956096800823996,1,-6.956096800823996,0.0038569708718414184,0.007713941743682837,0.007713941743682837
1323,72411.0,14.0,21.0,359.0,8.0,69.0,0.07837837837837838,1.0972972972972974,0,16.002608136430823,0,-8.002608136430823,0.06856990360210342,0.5485592288168274,0.03918280205834481
1324,72412.0,12.0,22.0,358.0,23.0,88.0,0.25528194667055226,3.063383360046627,0,15.238709636893816,31,7.761290363106184,0.18777978628018716,4.318935084444305,0.35991125703702537
1325,72413.0,34.0,23.0,357.0,7.0,380.0,0.4714828897338403,16.030418250950568,0,74.99639719798736,18,-67.99639719798736,0.21353377923324726,1.4947364546327309,0.04396283690096267
1326,72461.0,2.0,71.0,309.0,40.0,1088.0,0.0016313138891998332,0.0032626277783996665,2,177.2716292619415,106,-137.2716292619415,1.835903539017233e-05,0.0007343614156068933,0.00036718070780344665
1327,72792.0,14.0,21.0,360.0,9.0,67.0,0.07837837837837838,1.0972972972972974,0,15.059642356963144,0,-6.059642356963144,0.07286343667981855,0.655770930118367,0.0468407807227405
1328,72793.0,51.0,22.0,359.0,62.0,69.0,0.25528194667055226,13.019379280198166,0,16.002608136430823,0,45.99739186356918,0.8135785847657439,50.44187225547612,0.9890563187348259
1329,72794.0,22.0,23.0,358.0,28.0,88.0,0.4714828897338403,10.372623574144486,0,15.238709636893816,31,12.761290363106184,0.6358228171246697,17.803038879490753,0.8092290399768524
1330,73174.0,41.0,21.0,361.0,13.0,161.0,0.07837837837837838,3.2135135135135138,0,41.416890967641535,11,-28.416890967641535,0.0773386621174504,1.0054026075268552,0.024522014817728175
1331,73175.0,51.0,22.0,360.0,9.0,67.0,0.25528194667055226,13.019379280198166,0,15.059642356963144,0,-6.059642356963144,0.864521146757405,7.780690320816645,0.1525625553101303
1332,73176.0,4.0,23.0,359.0,11.0,69.0,0.4714828897338403,1.8859315589353611,0,16.002608136430823,0,-5.002608136430823,0.11785151163215286,1.2963666279536814,0.32409165698842035
1333,73177.0,31.0,24.0,358.0,2.0,88.0,0.0346771532561978,1.0749917509421318,31,15.238709636893816,31,-13.238709636893816,0.06589502439609948,0.13179004879219897,0.004251291896522547
1334,73235.0,18.0,82.0,300.0,5.0,293.0,0.0028893669496025997,0.05200860509284679,0,37.50328697772583,63,-32.50328697772583,0.0013584922082696244,0.0067924610413481225,0.00037735894674156237
1335,73557.0,29.0,21.0,362.0,0.0,54.0,0.07837837837837838,2.272972972972973,0,6.868048013042913,7,-6.868048013042913,0.3289811991097219,0.0,0.0
1336,73558.0,61.0,22.0,361.0,0.0,161.0,0.25528194667055226,15.572198746903688,0,41.416890967641535,11,-41.416890967641535,0.3747714183394873,0.0,0.0
1337,73559.0,2.0,23.0,360.0,8.0,67.0,0.4714828897338403,0.9429657794676806,0,15.059642356963144,0,-7.059642356963144,0.0626154165627765,0.500923332502212,0.250461666251106
1338,73941.0,14.0,21.0,363.0,7.0,123.0,0.07837837837837838,1.0972972972972974,0,38.65207192223546,0,-31.652071922235457,0.028389093850000133,0.19872365695000094,0.014194546925000067
1339,73942.0,18.0,22.0,362.0,22.0,54.0,0.25528194667055226,4.595075040069941,0,6.868048013042913,7,15.131951986957088,0.6650731507397195,14.63160931627383,0.812867184237435
1340,73943.0,48.0,23.0,361.0,9.0,161.0,0.4714828897338403,22.631178707224333,0,41.416890967641535,11,-32.416890967641535,0.5446577635343435,4.901919871809091,0.1021233306626894
1341,74010.0,1.0,90.0,294.0,5.0,9.0,0.0,0.0,0,1.413019678574101,0,3.586980321425899,0.0,0.0,0.0
1342,74326.0,2.0,21.0,364.0,3.0,39.0,0.07837837837837838,0.15675675675675677,0,13.92620764483295,0,-10.92620764483295,0.011256241523507538,0.033768724570522615,0.016884362285261308
1343,74327.0,64.0,22.0,363.0,12.0,123.0,0.25528194667055226,16.338044586915345,0,38.65207192223546,0,-26.652071922235457,0.42269518228637376,5.072342187436485,0.07925534667869508
1344,74329.0,3.0,24.0,361.0,5.0,161.0,0.0346771532561978,0.1040314597685934,3,41.416890967641535,11,-36.416890967641535,0.0025036938176219515,0.012518469088109756,0.004172823029369919
1345,74386.0,60.0,81.0,304.0,13.0,7432.0,0.0,0.0,60,129.39048852264958,711,-116.39048852264958,0.0,0.0,0.0
1346,74712.0,14.0,21.0,365.0,12.0,52.0,0.07837837837837838,1.0972972972972974,0,10.798011270778284,0,1.201988729221716,0.10162031412828929,1.2194437695394713,0.08710312639567652
1347,74713.0,17.0,22.0,364.0,4.0,39.0,0.25528194667055226,4.339793093399388,0,13.92620764483295,0,-9.92620764483295,0.3116277743431166,1.2465110973724665,0.07332418219838038
1348,74714.0,45.0,23.0,363.0,3.0,123.0,0.4714828897338403,21.216730038022813,0,38.65207192223546,0,-35.65207192223546,0.5489157238636261,1.6467471715908784,0.03659438159090841
1349,74773.0,5704.0,82.0,304.0,2.0,7432.0,0.0028893669496025997,16.48094908053323,0,129.39048852264958,711,-127.39048852264958,0.12403793832675872,0.24807587665351744,4.349156322817627e-05
1350,75099.0,7.0,21.0,366.0,31.0,75.0,0.07837837837837838,0.5486486486486487,0,21.861825772466286,15,9.138174227533714,0.02451295968282381,0.759901750167538,0.10855739288107687
1351,75100.0,38.0,22.0,365.0,14.0,52.0,0.25528194667055226,9.700713973480987,0,10.798011270778284,0,3.201988729221716,0.8983796858717107,12.57731560220395,0.3309819895316829
1352,75101.0,20.0,23.0,364.0,0.0,39.0,0.4714828897338403,9.429657794676805,0,13.92620764483295,0,-13.92620764483295,0.6771159841333758,0.0,0.0
1353,75487.0,7.0,21.0,367.0,29.0,61.0,0.07837837837837838,0.5486486486486487,0,14.982476598048336,0,14.017523401951664,0.03661935628987516,1.0619613324063795,0.1517087617723399
1354,75488.0,17.0,22.0,366.0,17.0,75.0,0.25528194667055226,4.339793093399388,0,21.861825772466286,15,-4.861825772466286,0.1938967194985698,3.2962442314756863,0.1938967194985698
1355,75876.0,4.0,21.0,368.0,15.0,65.0,0.07837837837837838,0.31351351351351353,0,16.318114146543778,0,-1.3181141465437776,0.019212606965365333,0.28818910448048,0.07204727612012
1356,75877.0,51.0,22.0,367.0,5.0,61.0,0.25528194667055226,13.019379280198166,0,14.982476598048336,0,-9.982476598048336,0.8689737771320204,4.344868885660102,0.08519350756196278
1357,75878.0,36.0,23.0,366.0,18.0,75.0,0.4714828897338403,16.97338403041825,0,21.861825772466286,15,-3.861825772466286,0.7583503202705879,13.650305764870582,0.37917516013529395
1358,76267.0,59.0,22.0,368.0,11.0,65.0,0.25528194667055226,15.061634853562584,0,16.318114146543778,0,-5.318114146543778,0.9230009496380855,10.153010446018941,0.17208492281388035
1359,76268.0,3.0,23.0,367.0,1.0,61.0,0.4714828897338403,1.4144486692015208,0,14.982476598048336,0,-13.982476598048336,0.0944068665781044,0.0944068665781044,0.0314689555260348
1360,76269.0,15.0,24.0,366.0,7.0,75.0,0.0346771532561978,0.520157298842967,15,21.861825772466286,15,-14.861825772466286,0.023240000548018464,0.16268000383612924,0.010845333589075282
1361,76335.0,40.0,90.0,300.0,4.0,293.0,0.0,0.0,0,37.50328697772583,63,-33.50328697772583,0.0,0.0,0.0
1362,76657.0,92.0,21.0,370.0,64.0,172.0,0.07837837837837838,7.210810810810811,0,30.329246639902614,14,33.670753360097386,0.2369383537059294,15.16405463717948,0.1648266808389074
1363,76659.0,2.0,23.0,368.0,191.0,65.0,0.4714828897338403,0.9429657794676806,0,16.318114146543778,0,174.6818858534562,0.05778644339654919,11.037210688740895,5.518605344370448
1364,76678.0,2.0,42.0,349.0,2.0,399.0,0.005868464796140606,0.011736929592281212,2,87.8140366564355,48,-85.8140366564355,0.00013300594817813185,0.0002660118963562637,0.00013300594817813185
1365,77050.0,37.0,22.0,370.0,46.0,172.0,0.25528194667055226,9.445432026810433,0,30.329246639902614,14,15.670753360097386,0.3103652520072256,14.276801592332378,0.3858595024954697
1366,77051.0,9.0,23.0,369.0,8.0,11.0,0.4714828897338403,4.243346007604562,0,4.243346007604562,2,3.756653992395438,0.9839185889440601,7.871348711552481,0.874594301283609
1367,77442.0,7.0,21.0,372.0,4.0,45.0,0.07837837837837838,0.5486486486486487,0,16.08678808483841,0,-12.08678808483841,0.034105543366095746,0.13642217346438298,0.019488881923483282
1368,77443.0,19.0,22.0,371.0,11.0,116.0,0.25528194667055226,4.850356986740493,0,42.56898816544771,17,-31.568988165447713,0.11238474489379222,1.2362321938317145,0.06506485230693233
1369,77444.0,29.0,23.0,370.0,3.0,172.0,0.4714828897338403,13.673003802281368,0,30.329246639902614,14,-27.329246639902614,0.44927804876955035,1.3478341463086512,0.046477039527884526
