,Value,Count,ancID,polyID,POP_COUNT,POP_AREA,CLASSDENS,POP_EST,TOTALFRACT,NEW_POP,NEWDENSITY
4057,639067.0,28.0,52.0,1078.0,0.0,1300.0,0.0001,0.0028,0.002910300384575408,0.0,0.0
4058,639105.0,2.0,90.0,1040.0,0.0,282.0,0.0001,0.0002,0.00042826552462526765,0.0,0.0
4059,640157.0,7.0,11.0,1120.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0
4060,640167.0,119.0,21.0,1110.0,0.0,624.0,0.001,0.11900000000000001,0.13259052924791087,0.0,0.0
4061,640168.0,100.0,22.0,1109.0,0.0,147.0,0.002,0.2,0.6711409395973154,0.0,0.0
4062,640170.0,7.0,24.0,1107.0,0.0,18.0,0.003,0.021,0.4883720930232559,0.0,0.0
4063,640189.0,62.0,43.0,1088.0,0.0,707.0,0.0001,0.006200000000000001,0.006556683587140441,0.0,0.0
4064,641299.0,2.0,21.0,1111.0,0.0,9.0,0.001,0.002,0.125,0.0,0.0
4065,641300.0,268.0,22.0,1110.0,0.0,624.0,0.002,0.536,0.5972144846796658,0.0,0.0
4066,641301.0,29.0,23.0,1109.0,0.0,147.0,0.002,0.058,0.19463087248322145,0.0,0.0
4067,641319.0,3.0,41.0,1091.0,0.0,51.0,0.0001,0.00030000000000000003,0.003861003861003861,0.0,0.0
4068,642432.0,116.0,21.0,1112.0,0.0,190.0,0.001,0.116,0.4570527974783294,0.0,0.0
4069,642433.0,7.0,22.0,1111.0,0.0,9.0,0.002,0.014,0.875,0.0,0.0
4070,642434.0,106.0,23.0,1110.0,0.0,624.0,0.002,0.212,0.23621169916434537,0.0,0.0
4071,642435.0,11.0,24.0,1109.0,0.0,147.0,0.003,0.033,0.11073825503355704,0.0,0.0
4072,643566.0,14.0,21.0,1113.0,0.0,79.0,0.001,0.014,0.09589041095890412,0.0,0.0
4073,643567.0,43.0,22.0,1112.0,0.0,190.0,0.002,0.08600000000000001,0.338849487785658,0.0,0.0
4074,643569.0,6.0,24.0,1110.0,0.0,624.0,0.003,0.018000000000000002,0.020055710306406686,0.0,0.0
4075,643597.0,18.0,52.0,1082.0,0.0,268.0,0.0001,0.0018000000000000002,0.005102040816326531,0.0,0.0
4076,644701.0,6.0,21.0,1114.0,0.0,45.0,0.001,0.006,0.07142857142857142,0.0,0.0
4077,644702.0,62.0,22.0,1113.0,0.0,79.0,0.002,0.124,0.8493150684931507,0.0,0.0
4078,644703.0,18.0,23.0,1112.0,0.0,190.0,0.002,0.036000000000000004,0.14184397163120568,0.0,0.0
4079,644775.0,2.0,95.0,1040.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0
4080,645837.0,26.0,21.0,1115.0,0.0,79.0,0.001,0.026000000000000002,0.8306709265175719,0.0,0.0
4081,645838.0,38.0,22.0,1114.0,0.0,45.0,0.002,0.076,0.9047619047619047,0.0,0.0
4082,645839.0,1.0,23.0,1113.0,0.0,79.0,0.002,0.002,0.013698630136986302,0.0,0.0
4083,645840.0,5.0,24.0,1112.0,0.0,190.0,0.003,0.015,0.05910165484633569,0.0,0.0
4084,645868.0,1.0,52.0,1084.0,0.0,62.0,0.0001,0.0001,0.0009425070688030161,0.0,0.0
4085,646976.0,1.0,23.0,1114.0,0.0,45.0,0.002,0.002,0.023809523809523808,0.0,0.0
4086,646977.0,2.0,24.0,1113.0,0.0,79.0,0.003,0.006,0.04109589041095891,0.0,0.0
4087,648112.0,21.0,21.0,1117.0,0.0,70.0,0.001,0.021,0.17647058823529413,0.0,0.0
4088,648134.0,2.0,43.0,1095.0,0.0,77.0,0.0001,0.0002,0.0016339869281045752,0.0,0.0
4089,648143.0,7.0,52.0,1086.0,0.0,5248.0,0.0001,0.0007,0.0010574018126888218,0.0,0.0
4090,649251.0,27.0,21.0,1118.0,0.0,80.0,0.001,0.027,0.20300751879699247,0.0,0.0
4091,649252.0,49.0,22.0,1117.0,0.0,70.0,0.002,0.098,0.8235294117647058,0.0,0.0
4092,649253.0,11.0,23.0,1116.0,0.0,11.0,0.002,0.022,1.0,0.0,0.0
4093,650391.0,471.0,21.0,1119.0,0.0,2174.0,0.001,0.47100000000000003,0.37051604782882314,0.0,0.0
4094,650392.0,52.0,22.0,1118.0,0.0,80.0,0.002,0.10400000000000001,0.7819548872180452,0.0,0.0
4095,651532.0,75.0,21.0,1120.0,0.0,188.0,0.001,0.075,0.2872462657985446,0.0,0.0
4096,651533.0,236.0,22.0,1119.0,0.0,2174.0,0.002,0.47200000000000003,0.3713027061044682,0.0,0.0
4097,651534.0,1.0,23.0,1118.0,0.0,80.0,0.002,0.002,0.015037593984962405,0.0,0.0
4098,652674.0,114.0,21.0,1121.0,0.0,451.0,0.001,0.114,0.15533451423899713,0.0,0.0
4099,652675.0,88.0,22.0,1120.0,0.0,188.0,0.002,0.176,0.674071237073918,0.0,0.0
4100,652676.0,94.0,23.0,1119.0,0.0,2174.0,0.002,0.188,0.14789175582127123,0.0,0.0
4101,653817.0,47.0,21.0,1122.0,0.0,241.0,0.001,0.047,0.11530912659470068,0.0,0.0
4102,653818.0,261.0,22.0,1121.0,0.0,451.0,0.002,0.522,0.7112685651996185,0.0,0.0
4103,653819.0,4.0,23.0,1120.0,0.0,188.0,0.002,0.008,0.030639601685178094,0.0,0.0
4104,653820.0,1.0,24.0,1119.0,0.0,2174.0,0.003,0.003,0.002359974826935179,0.0,0.0
4105,654961.0,187.0,21.0,1123.0,0.0,1683.0,0.001,0.187,0.27391240662077043,0.0,0.0
4106,654962.0,83.0,22.0,1122.0,0.0,241.0,0.002,0.166,0.4072620215897939,0.0,0.0
4107,654963.0,46.0,23.0,1121.0,0.0,451.0,0.002,0.092,0.12535767815778717,0.0,0.0
4108,656106.0,41.0,21.0,1124.0,0.0,1714.0,0.001,0.041,0.1933050447901933,0.0,0.0
4109,656107.0,118.0,22.0,1123.0,0.0,1683.0,0.002,0.23600000000000002,0.3456862457887798,0.0,0.0
4110,656108.0,92.0,23.0,1122.0,0.0,241.0,0.002,0.184,0.45142296368989204,0.0,0.0
4111,656109.0,1.0,24.0,1121.0,0.0,451.0,0.003,0.003,0.004087750374710451,0.0,0.0
4112,656126.0,1.0,41.0,1104.0,0.0,366.0,0.0001,0.0001,0.0001913143294432753,0.0,0.0
4113,656166.0,2.0,81.0,1064.0,0.0,340.0,0.0001,0.0002,0.00046285582041194164,0.0,0.0
4114,657253.0,1.0,22.0,1124.0,0.0,1714.0,0.002,0.002,0.009429514380009428,0.0,0.0
4115,657254.0,55.0,23.0,1123.0,0.0,1683.0,0.002,0.11,0.16112494507104144,0.0,0.0
4116,657255.0,3.0,24.0,1122.0,0.0,241.0,0.003,0.009000000000000001,0.02208047105004907,0.0,0.0
4117,658399.0,369.0,21.0,1126.0,0.0,10649.0,0.001,0.369,0.23878858474082704,0.0,0.0
4118,658401.0,1.0,23.0,1124.0,0.0,1714.0,0.002,0.002,0.009429514380009428,0.0,0.0
4119,658402.0,6.0,24.0,1123.0,0.0,1683.0,0.003,0.018000000000000002,0.026365900102534055,0.0,0.0
4120,658421.0,4.0,43.0,1104.0,0.0,366.0,0.0001,0.0004,0.0007652573177731012,0.0,0.0
4121,658430.0,2.0,52.0,1095.0,0.0,77.0,0.0001,0.0002,0.0016339869281045752,0.0,0.0
4122,659547.0,6.0,21.0,1127.0,0.0,24.0,0.001,0.006,0.14285714285714288,0.0,0.0
4123,659548.0,55.0,22.0,1126.0,0.0,10649.0,0.002,0.11,0.07118358894713,0.0,0.0
4124,660697.0,7.0,22.0,1127.0,0.0,24.0,0.002,0.014,0.33333333333333337,0.0,0.0
4125,660698.0,20.0,23.0,1126.0,0.0,10649.0,0.002,0.04,0.025884941435320004,0.0,0.0
4126,660746.0,7.0,71.0,1078.0,0.0,1300.0,0.0001,0.0007,0.000727575096143852,0.0,0.0
4127,661847.0,7.0,22.0,1128.0,0.0,14.0,0.002,0.014,0.4666666666666667,0.0,0.0
4128,661848.0,11.0,23.0,1127.0,0.0,24.0,0.002,0.022,0.5238095238095238,0.0,0.0
4129,661849.0,2.0,24.0,1126.0,0.0,10649.0,0.003,0.006,0.0038827412152980007,0.0,0.0
4130,662997.0,2.0,21.0,1130.0,0.0,27.0,0.001,0.002,0.03846153846153846,0.0,0.0
4131,662998.0,36.0,22.0,1129.0,0.0,67.0,0.002,0.07200000000000001,0.5294117647058824,0.0,0.0
4132,662999.0,5.0,23.0,1128.0,0.0,14.0,0.002,0.01,0.33333333333333337,0.0,0.0
4133,664150.0,24.0,22.0,1130.0,0.0,27.0,0.002,0.048,0.923076923076923,0.0,0.0
4134,664151.0,29.0,23.0,1129.0,0.0,67.0,0.002,0.058,0.4264705882352941,0.0,0.0
4135,664152.0,2.0,24.0,1128.0,0.0,14.0,0.003,0.006,0.2,0.0,0.0
4136,665304.0,1.0,23.0,1130.0,0.0,27.0,0.002,0.002,0.03846153846153846,0.0,0.0
4137,665305.0,2.0,24.0,1129.0,0.0,67.0,0.003,0.006,0.044117647058823525,0.0,0.0
4138,665371.0,50.0,90.0,1063.0,0.0,253.0,0.0001,0.005,0.01567398119122257,0.0,0.0
4139,666457.0,31.0,22.0,1132.0,0.0,33.0,0.002,0.062,0.9393939393939393,0.0,0.0
4140,666458.0,14.0,23.0,1131.0,0.0,14.0,0.002,0.028,1.0,0.0,0.0
4141,666517.0,64.0,82.0,1072.0,0.0,12213.0,0.0001,0.0064,0.0035376706649715333,0.0,0.0
4142,666525.0,23.0,90.0,1064.0,0.0,340.0,0.0001,0.0023,0.005322841934737328,0.0,0.0
4143,667611.0,3.0,21.0,1134.0,0.0,51.0,0.001,0.003,0.030303030303030304,0.0,0.0
4144,667612.0,6.0,22.0,1133.0,0.0,9.0,0.002,0.012,0.6666666666666666,0.0,0.0
4145,667613.0,2.0,23.0,1132.0,0.0,33.0,0.002,0.004,0.06060606060606061,0.0,0.0
4146,667680.0,29.0,90.0,1065.0,0.0,226.0,0.0001,0.0029000000000000002,0.010309278350515465,0.0,0.0
4147,668767.0,46.0,21.0,1135.0,0.0,130.0,0.001,0.046,0.23821853961677888,0.0,0.0
4148,668768.0,45.0,22.0,1134.0,0.0,51.0,0.002,0.09,0.9090909090909091,0.0,0.0
4149,668769.0,3.0,23.0,1133.0,0.0,9.0,0.002,0.006,0.3333333333333333,0.0,0.0
4150,668798.0,35.0,52.0,1104.0,0.0,366.0,0.0001,0.0035,0.006696001530514635,0.0,0.0
4151,668828.0,165.0,82.0,1074.0,0.0,367.0,0.0001,0.0165,0.04242735921830805,0.0,0.0
4152,669924.0,1.0,21.0,1136.0,0.0,11.0,0.001,0.001,0.06944444444444445,0.0,0.0
4153,669925.0,68.0,22.0,1135.0,0.0,130.0,0.002,0.136,0.7042982910409116,0.0,0.0
4154,669926.0,3.0,23.0,1134.0,0.0,51.0,0.002,0.006,0.06060606060606061,0.0,0.0
4155,669934.0,11.0,31.0,1126.0,0.0,10649.0,0.0,0.0,0.0,0.0,0.0
4156,671072.0,6.0,11.0,1147.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0
4157,671082.0,18.0,21.0,1137.0,0.0,48.0,0.001,0.018000000000000002,0.2307692307692308,0.0,0.0
4158,671083.0,2.0,22.0,1136.0,0.0,11.0,0.002,0.004,0.2777777777777778,0.0,0.0
4159,671084.0,5.0,23.0,1135.0,0.0,130.0,0.002,0.01,0.05178663904712585,0.0,0.0
4160,671132.0,8.0,71.0,1087.0,0.0,5504.0,0.0001,0.0008,0.0007751937984496124,0.0,0.0
4161,671143.0,2134.0,82.0,1076.0,0.0,2388.0,0.0001,0.2134,0.5225269343780607,0.0,0.0
4162,671156.0,1.0,95.0,1063.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0
4163,672241.0,17.0,21.0,1138.0,0.0,52.0,0.001,0.017,0.1954022988505747,0.0,0.0
4164,672242.0,30.0,22.0,1137.0,0.0,48.0,0.002,0.06,0.7692307692307692,0.0,0.0
4165,672243.0,3.0,23.0,1136.0,0.0,11.0,0.002,0.006,0.4166666666666667,0.0,0.0
4166,672310.0,16.0,90.0,1069.0,0.0,273.0,0.0001,0.0016,0.004697592483852026,0.0,0.0
4167,672315.0,2.0,95.0,1064.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0
4168,673401.0,2.0,21.0,1139.0,0.0,10.0,0.001,0.002,0.1111111111111111,0.0,0.0
4169,673402.0,34.0,22.0,1138.0,0.0,52.0,0.002,0.068,0.7816091954022988,0.0,0.0
4170,673404.0,1.0,24.0,1136.0,0.0,11.0,0.003,0.003,0.20833333333333334,0.0,0.0
4171,673421.0,5.0,41.0,1119.0,0.0,2174.0,0.0001,0.0005,0.00039332913782252985,0.0,0.0
4172,673475.0,11.0,95.0,1065.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0
4173,674563.0,8.0,22.0,1139.0,0.0,10.0,0.002,0.016,0.8888888888888888,0.0,0.0
4174,674564.0,1.0,23.0,1138.0,0.0,52.0,0.002,0.002,0.022988505747126436,0.0,0.0
4175,674583.0,197.0,42.0,1119.0,0.0,2174.0,0.0001,0.019700000000000002,0.015497168030207679,0.0,0.0
4176,674612.0,4.0,71.0,1090.0,0.0,87.0,0.0001,0.0004,0.0036798528058877645,0.0,0.0
4177,675724.0,11.0,21.0,1141.0,0.0,86.0,0.001,0.011,0.0683229813664596,0.0,0.0
4178,675725.0,5.0,22.0,1140.0,0.0,23.0,0.002,0.01,0.21739130434782605,0.0,0.0
4179,675745.0,1.0,42.0,1120.0,0.0,188.0,0.0001,0.0001,0.0003829950210647262,0.0,0.0
4180,675746.0,144.0,43.0,1119.0,0.0,2174.0,0.0001,0.014400000000000001,0.011327879169288861,0.0,0.0
4181,675793.0,11566.0,90.0,1072.0,0.0,12213.0,0.0001,1.1566,0.6393234204853243,0.0,0.0
4182,676887.0,9.0,21.0,1142.0,0.0,49.0,0.001,0.009000000000000001,0.09890109890109891,0.0,0.0
4183,676888.0,66.0,22.0,1141.0,0.0,86.0,0.002,0.132,0.8198757763975154,0.0,0.0
4184,676889.0,18.0,23.0,1140.0,0.0,23.0,0.002,0.036000000000000004,0.782608695652174,0.0,0.0
4185,678051.0,20.0,21.0,1143.0,0.0,77.0,0.001,0.02,0.14925373134328357,0.0,0.0
4186,678052.0,37.0,22.0,1142.0,0.0,49.0,0.002,0.074,0.8131868131868132,0.0,0.0
4187,678053.0,9.0,23.0,1141.0,0.0,86.0,0.002,0.018000000000000002,0.11180124223602483,0.0,0.0
4188,678071.0,27.0,41.0,1123.0,0.0,1683.0,0.0001,0.0027,0.003954885015380108,0.0,0.0
4189,678072.0,16.0,42.0,1122.0,0.0,241.0,0.0001,0.0016,0.003925417075564278,0.0,0.0
4190,678111.0,13.0,81.0,1083.0,0.0,724.0,0.0001,0.0013000000000000002,0.005529561888558061,0.0,0.0
4191,678120.0,4.0,90.0,1074.0,0.0,367.0,0.0001,0.0004,0.0010285420416559527,0.0,0.0
4192,678125.0,4.0,95.0,1069.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0
4193,679217.0,55.0,22.0,1143.0,0.0,77.0,0.002,0.11,0.8208955223880596,0.0,0.0
4194,679218.0,1.0,23.0,1142.0,0.0,49.0,0.002,0.002,0.02197802197802198,0.0,0.0
4195,679237.0,40.0,42.0,1123.0,0.0,1683.0,0.0001,0.004,0.005859088911674234,0.0,0.0
4196,680383.0,15.0,22.0,1144.0,0.0,39.0,0.002,0.03,0.3846153846153846,0.0,0.0
4197,680384.0,2.0,23.0,1143.0,0.0,77.0,0.002,0.004,0.029850746268656716,0.0,0.0
4198,680385.0,2.0,24.0,1142.0,0.0,49.0,0.003,0.006,0.06593406593406594,0.0,0.0
4199,680403.0,104.0,42.0,1124.0,0.0,1714.0,0.0001,0.010400000000000001,0.04903347477604904,0.0,0.0
4200,680404.0,52.0,43.0,1123.0,0.0,1683.0,0.0001,0.005200000000000001,0.007616815585176505,0.0,0.0
4201,680451.0,22.0,90.0,1076.0,0.0,2388.0,0.0001,0.0022,0.005386875612144956,0.0,0.0
4202,681549.0,123.0,21.0,1146.0,0.0,1530.0,0.001,0.123,0.15803674675574972,0.0,0.0
4203,681551.0,24.0,23.0,1144.0,0.0,39.0,0.002,0.048,0.6153846153846154,0.0,0.0
4204,681569.0,2.0,41.0,1126.0,0.0,10649.0,0.0001,0.0002,0.00012942470717660002,0.0,0.0
4205,682717.0,27.0,21.0,1147.0,0.0,202.0,0.001,0.027,0.07242489270386265,0.0,0.0
4206,682718.0,98.0,22.0,1146.0,0.0,1530.0,0.002,0.196,0.25183091352948733,0.0,0.0
4207,682719.0,16.0,23.0,1145.0,0.0,18.0,0.002,0.032,0.8421052631578948,0.0,0.0
4208,682738.0,171.0,42.0,1126.0,0.0,10649.0,0.0001,0.0171,0.011065812463599303,0.0,0.0
4209,682777.0,55.0,81.0,1087.0,0.0,5504.0,0.0001,0.0055000000000000005,0.005329457364341086,0.0,0.0
4210,682778.0,228.0,82.0,1086.0,0.0,5248.0,0.0001,0.0228,0.03444108761329305,0.0,0.0
4211,682786.0,121.0,90.0,1078.0,0.0,1300.0,0.0001,0.012100000000000001,0.012576655233343729,0.0,0.0
4212,683887.0,66.0,22.0,1147.0,0.0,202.0,0.002,0.132,0.3540772532188841,0.0,0.0
4213,683888.0,153.0,23.0,1146.0,0.0,1530.0,0.002,0.306,0.3931645894899139,0.0,0.0
4214,683889.0,2.0,24.0,1145.0,0.0,18.0,0.003,0.006,0.15789473684210528,0.0,0.0
4215,683908.0,54.0,43.0,1126.0,0.0,10649.0,0.0001,0.0054,0.003494467093768201,0.0,0.0
4216,683947.0,1632.0,82.0,1087.0,0.0,5504.0,0.0001,0.1632,0.15813953488372093,0.0,0.0
4217,685056.0,1.0,21.0,1149.0,0.0,49.0,0.001,0.001,0.01020408163265306,0.0,0.0
4218,685057.0,3.0,22.0,1148.0,0.0,18.0,0.002,0.006,0.16666666666666669,0.0,0.0
4219,685058.0,90.0,23.0,1147.0,0.0,202.0,0.002,0.18,0.482832618025751,0.0,0.0
4220,685059.0,13.0,24.0,1146.0,0.0,1530.0,0.003,0.039,0.05010921238596942,0.0,0.0
4221,686227.0,80.0,21.0,1150.0,0.0,240.0,0.001,0.08,0.199501246882793,0.0,0.0
4222,686228.0,38.0,22.0,1149.0,0.0,49.0,0.002,0.076,0.7755102040816326,0.0,0.0
4223,686229.0,15.0,23.0,1148.0,0.0,18.0,0.002,0.03,0.8333333333333334,0.0,0.0
4224,686230.0,11.0,24.0,1147.0,0.0,202.0,0.003,0.033,0.08851931330472103,0.0,0.0
4225,686258.0,17.0,52.0,1119.0,0.0,2174.0,0.0001,0.0017000000000000001,0.0013373190685966017,0.0,0.0
4226,686287.0,3.0,81.0,1090.0,0.0,87.0,0.0001,0.00030000000000000003,0.0027598896044158236,0.0,0.0
4227,686301.0,4.0,95.0,1076.0,0.0,2388.0,0.0,0.0,0.0,0.0,0.0
4228,687400.0,107.0,22.0,1150.0,0.0,240.0,0.002,0.214,0.5336658354114713,0.0,0.0
4229,687401.0,9.0,23.0,1149.0,0.0,49.0,0.002,0.018000000000000002,0.1836734693877551,0.0,0.0
4230,687459.0,4.0,81.0,1091.0,0.0,51.0,0.0001,0.0004,0.005148005148005148,0.0,0.0
4231,688572.0,3.0,21.0,1152.0,0.0,27.0,0.001,0.003,0.058823529411764705,0.0,0.0
4232,688573.0,3.0,22.0,1151.0,0.0,4.0,0.002,0.006,0.75,0.0,0.0
4233,688574.0,52.0,23.0,1150.0,0.0,240.0,0.002,0.10400000000000001,0.2593516209476309,0.0,0.0
4234,688575.0,1.0,24.0,1149.0,0.0,49.0,0.003,0.003,0.030612244897959183,0.0,0.0
4235,688641.0,425.0,90.0,1083.0,0.0,724.0,0.0001,0.0425,0.18077413866439815,0.0,0.0
4236,689746.0,238.0,21.0,1153.0,0.0,3416.0,0.001,0.23800000000000002,0.3801309694936911,0.0,0.0
4237,689747.0,24.0,22.0,1152.0,0.0,27.0,0.002,0.048,0.9411764705882353,0.0,0.0
4238,689748.0,1.0,23.0,1151.0,0.0,4.0,0.002,0.002,0.25,0.0,0.0
4239,689749.0,1.0,24.0,1150.0,0.0,240.0,0.003,0.003,0.007481296758104738,0.0,0.0
4240,690922.0,23.0,22.0,1153.0,0.0,3416.0,0.002,0.046,0.07347069158281423,0.0,0.0
4241,690952.0,25.0,52.0,1123.0,0.0,1683.0,0.0001,0.0025,0.003661930569796396,0.0,0.0
4242,690990.0,3.0,90.0,1085.0,0.0,54.0,0.0001,0.00030000000000000003,0.005190311418685121,0.0,0.0
4243,692097.0,50.0,21.0,1155.0,0.0,200.0,0.001,0.05,0.29171528588098017,0.0,0.0
4244,692098.0,17.0,22.0,1154.0,0.0,17.0,0.002,0.034,1.0,0.0,0.0
4245,692099.0,14.0,23.0,1153.0,0.0,3416.0,0.002,0.028,0.044721290528669536,0.0,0.0
4246,692128.0,1.0,52.0,1124.0,0.0,1714.0,0.0001,0.0001,0.0004714757190004715,0.0,0.0
4247,692158.0,396.0,82.0,1094.0,0.0,463.0,0.0001,0.0396,0.29864253393665163,0.0,0.0
4248,692166.0,4359.0,90.0,1086.0,0.0,5248.0,0.0001,0.4359,0.6584592145015106,0.0,0.0
4249,693274.0,29.0,21.0,1156.0,0.0,128.0,0.001,0.029,0.1277533039647577,0.0,0.0
4250,693275.0,45.0,22.0,1155.0,0.0,200.0,0.002,0.09,0.5250875145857643,0.0,0.0
4251,693295.0,11.0,42.0,1135.0,0.0,130.0,0.0001,0.0011,0.0056965302951838435,0.0,0.0
4252,693343.0,2845.0,90.0,1087.0,0.0,5504.0,0.0001,0.28450000000000003,0.27567829457364346,0.0,0.0
4253,694452.0,25.0,21.0,1157.0,0.0,47.0,0.001,0.025,0.36231884057971014,0.0,0.0
4254,694453.0,94.0,22.0,1156.0,0.0,128.0,0.002,0.188,0.8281938325991189,0.0,0.0
4255,694454.0,11.0,23.0,1155.0,0.0,200.0,0.002,0.022,0.12835472578763127,0.0,0.0
4256,694521.0,10.0,90.0,1088.0,0.0,707.0,0.0001,0.001,0.0010575296108291034,0.0,0.0
4257,695632.0,21.0,22.0,1157.0,0.0,47.0,0.002,0.042,0.6086956521739131,0.0,0.0
4258,695633.0,5.0,23.0,1156.0,0.0,128.0,0.002,0.01,0.04405286343612335,0.0,0.0
4259,696811.0,10.0,21.0,1159.0,0.0,29.0,0.001,0.01,0.20833333333333334,0.0,0.0
4260,696812.0,5.0,22.0,1158.0,0.0,32.0,0.002,0.01,0.15384615384615385,0.0,0.0
4261,696813.0,1.0,23.0,1157.0,0.0,47.0,0.002,0.002,0.02898550724637681,0.0,0.0
4262,697993.0,19.0,22.0,1159.0,0.0,29.0,0.002,0.038,0.7916666666666666,0.0,0.0
4263,697994.0,26.0,23.0,1158.0,0.0,32.0,0.002,0.052000000000000005,0.8,0.0,0.0
4264,698066.0,1.0,95.0,1086.0,0.0,5248.0,0.0,0.0,0.0,0.0,0.0
4265,699174.0,21.0,21.0,1161.0,0.0,63.0,0.001,0.021,0.19999999999999998,0.0,0.0
4266,699175.0,35.0,22.0,1160.0,0.0,107.0,0.002,0.07,0.32710280373831774,0.0,0.0
4267,699177.0,1.0,24.0,1158.0,0.0,32.0,0.003,0.003,0.046153846153846156,0.0,0.0
4268,699248.0,6.0,95.0,1087.0,0.0,5504.0,0.0,0.0,0.0,0.0,0.0
4269,700358.0,41.0,22.0,1161.0,0.0,63.0,0.002,0.082,0.780952380952381,0.0,0.0
4270,700359.0,72.0,23.0,1160.0,0.0,107.0,0.002,0.14400000000000002,0.6728971962616822,0.0,0.0
4271,700431.0,30.0,95.0,1088.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0
4272,701542.0,27.0,22.0,1162.0,0.0,32.0,0.002,0.054,0.84375,0.0,0.0
4273,701543.0,1.0,23.0,1161.0,0.0,63.0,0.002,0.002,0.019047619047619046,0.0,0.0
4274,701551.0,1.0,31.0,1153.0,0.0,3416.0,0.0,0.0,0.0,0.0,0.0
4275,702727.0,34.0,22.0,1163.0,0.0,37.0,0.002,0.068,0.9189189189189189,0.0,0.0
4276,702728.0,5.0,23.0,1162.0,0.0,32.0,0.002,0.01,0.15625,0.0,0.0
4277,702786.0,3.0,81.0,1104.0,0.0,366.0,0.0001,0.00030000000000000003,0.0005739429883298259,0.0,0.0
4278,703912.0,356.0,21.0,1165.0,0.0,3512.0,0.001,0.356,0.3197126178715761,0.0,0.0
4279,703914.0,3.0,23.0,1163.0,0.0,37.0,0.002,0.006,0.08108108108108107,0.0,0.0
4280,703973.0,3.0,82.0,1104.0,0.0,366.0,0.0001,0.00030000000000000003,0.0005739429883298259,0.0,0.0
4281,705099.0,62.0,21.0,1166.0,0.0,106.0,0.001,0.062,0.8168642951251648,0.0,0.0
4282,705100.0,156.0,22.0,1165.0,0.0,3512.0,0.002,0.312,0.2801975752132914,0.0,0.0
4283,705101.0,17.0,23.0,1164.0,0.0,30.0,0.002,0.034,0.4657534246575342,0.0,0.0
4284,705119.0,17.0,41.0,1146.0,0.0,1530.0,0.0001,0.0017000000000000001,0.0021842477193884107,0.0,0.0
4285,706287.0,18.0,21.0,1167.0,0.0,46.0,0.001,0.018000000000000002,0.24324324324324328,0.0,0.0
4286,706288.0,4.0,22.0,1166.0,0.0,106.0,0.002,0.008,0.10540184453227933,0.0,0.0
4287,706289.0,72.0,23.0,1165.0,0.0,3512.0,0.002,0.14400000000000002,0.1293219577907499,0.0,0.0
4288,706290.0,13.0,24.0,1164.0,0.0,30.0,0.003,0.039,0.5342465753424657,0.0,0.0
4289,706308.0,60.0,42.0,1146.0,0.0,1530.0,0.0001,0.006,0.0077091095978414495,0.0,0.0
4290,707476.0,8.0,21.0,1168.0,0.0,60.0,0.001,0.008,0.07142857142857142,0.0,0.0
4291,707477.0,27.0,22.0,1167.0,0.0,46.0,0.002,0.054,0.7297297297297297,0.0,0.0
4292,707478.0,1.0,23.0,1166.0,0.0,106.0,0.002,0.002,0.02635046113306983,0.0,0.0
4293,707479.0,3.0,24.0,1165.0,0.0,3512.0,0.003,0.009000000000000001,0.008082622361921869,0.0,0.0
4294,707498.0,77.0,43.0,1146.0,0.0,1530.0,0.0001,0.0077,0.00989335731722986,0.0,0.0
4295,708656.0,20.0,11.0,1179.0,0.0,1574.0,0.0,0.0,0.0,0.0,0.0
4296,708667.0,52.0,22.0,1168.0,0.0,60.0,0.002,0.10400000000000001,0.9285714285714285,0.0,0.0
4297,708668.0,1.0,23.0,1167.0,0.0,46.0,0.002,0.002,0.02702702702702703,0.0,0.0
4298,709907.0,1.0,71.0,1120.0,0.0,188.0,0.0001,0.0001,0.0003829950210647262,0.0,0.0
4299,711049.0,4.0,21.0,1171.0,0.0,34.0,0.001,0.004,0.0625,0.0,0.0
4300,711051.0,22.0,23.0,1169.0,0.0,22.0,0.002,0.044,1.0,0.0,0.0
4301,712243.0,30.0,22.0,1171.0,0.0,34.0,0.002,0.06,0.9375,0.0,0.0
4302,712244.0,25.0,23.0,1170.0,0.0,25.0,0.002,0.05,1.0,0.0,0.0
4303,713437.0,22.0,22.0,1172.0,0.0,24.0,0.002,0.044,0.9166666666666666,0.0,0.0
4304,713456.0,20.0,41.0,1153.0,0.0,3416.0,0.0001,0.002,0.003194377894904967,0.0,0.0
4305,713505.0,41.0,90.0,1104.0,0.0,366.0,0.0001,0.0041,0.007843887507174288,0.0,0.0
4306,714631.0,3.0,21.0,1174.0,0.0,17.0,0.001,0.003,0.09375,0.0,0.0
4307,714632.0,17.0,22.0,1173.0,0.0,18.0,0.002,0.034,0.9444444444444444,0.0,0.0
4308,714633.0,2.0,23.0,1172.0,0.0,24.0,0.002,0.004,0.08333333333333333,0.0,0.0
